Rank,Word,Score,Match,Exact,Frequency
1203,VISTA,3247.0,2984,526,0.000444
1204,CLANK,3246.5,2747,999,2.6e-05
1205,SEMEN,3245.5,2688,1115,0.000256
1206,CREEK,3244.5,2708,1073,0.005235
1207,TAWNY,3242.5,2730,1025,0.00014
1208,STING,3242.5,2777,931,0.000352
1209,SIEVE,3241.0,2636,1210,0.000395
1210,LASSO,3239.0,2889,700,5.4e-05
1211,QUERY,3238.5,2789,899,0.001045
1212,FELLA,3237.5,2881,713,6.3e-05
1213,SPURN,3236.5,2801,871,4.8e-05
1214,VIDEO,3236.5,2889,695,0.003092
1215,SEEDY,3236.0,2628,1216,5e-05
1216,SHAWL,3235.5,2738,995,0.000206
1217,BACON,3235.5,2838,795,0.001498
1218,CABIN,3235.0,2812,846,0.001398
1219,UNTIL,3234.0,2962,544,0.038018
1220,FLINT,3230.0,2712,1036,0.000875
1221,SNACK,3229.5,2719,1021,0.000246
1222,FIEND,3229.5,2823,813,0.000133
1223,LUSTY,3228.5,2801,855,0.000101
1224,GLAND,3228.5,2768,921,0.001167
1225,FRAUD,3227.0,2773,908,0.002723
1226,GREED,3226.5,2729,995,0.000409
1227,QUEST,3226.5,2822,809,0.001143
1228,FLASH,3225.5,2751,949,0.001525
1229,BLAND,3224.5,2735,979,0.000364
1230,MOURN,3224.5,2809,831,0.000276
1231,EPOCH,3224.5,2893,663,0.000668
1232,BUGLE,3223.5,2719,1009,0.000106
1233,CAVIL,3223.0,2791,864,4.3e-05
1234,ASKEW,3222.5,2971,503,8.1e-05
1235,BREED,3222.5,2696,1053,0.001256
1236,CANDY,3222.0,2686,1072,0.000728
1237,RUDER,3221.5,2774,895,4.3e-05
1238,EERIE,3221.0,2711,1020,0.00014
1239,MOULT,3221.0,2738,966,7.2e-05
1240,SLINK,3221.0,2658,1126,2.3e-05
1241,NATAL,3219.5,2835,769,0.000537
1242,SHUNT,3219.5,2665,1109,0.000313
1243,VALVE,3219.0,2756,926,0.003775
1244,DEVIL,3219.0,2862,714,0.001975
1245,LYRIC,3218.5,2988,461,0.000399
1246,NEWER,3218.0,2801,834,0.00072
1247,ENSUE,3217.5,2846,743,0.000249
1248,FROTH,3217.5,2757,921,0.00012
1249,SOUND,3217.5,2663,1109,0.013135
1250,THYME,3217.0,2811,812,0.000141
1251,PINTO,3216.0,2878,676,0.000149
1252,FIXER,3216.0,2777,878,4e-05
1253,CRAZY,3215.5,2638,1155,0.00125
1254,SCOLD,3214.0,2750,928,8.2e-05
1255,FEMUR,3213.5,2848,731,0.000314
1256,WIDEN,3213.0,2810,806,0.000274
1257,MANIC,3212.5,2844,737,0.00017
1258,ENEMA,3210.5,2977,467,9.5e-05
1259,RENEW,3210.0,2801,818,0.00073
1260,NERVE,3210.0,2756,908,0.003185
1261,JOKER,3209.5,2789,841,5.9e-05
1262,PIECE,3207.5,2662,1091,0.008053
1263,SHANK,3205.0,2650,1110,0.000266
1264,TITAN,3204.5,2828,753,0.000168
1265,CHIEF,3204.0,2728,952,0.017418
1266,GUILT,3203.5,2713,981,0.001846
1267,BULGE,3203.0,2719,968,0.00018
1268,ADMIT,3203.0,2887,632,0.003581
1269,DRYER,3202.5,2734,937,0.000259
1270,ZESTY,3201.5,2788,827,9e-06
1271,GIRTH,3201.5,2824,755,0.000144
1272,TOTEM,3200.5,2751,899,0.000118
1273,GONAD,3200.5,2795,811,5.1e-05
1274,CRUSH,3200.0,2731,938,0.000543
1275,BUILT,3199.5,2680,1039,0.012106
1276,GRAPH,3199.5,2762,875,0.001943
1277,WOMEN,3199.0,2764,870,0.032919
1278,AFOUL,3199.0,2885,628,4e-05
1279,BUSED,3199.0,2762,874,0
1280,VAUNT,3198.5,2725,947,1.9e-05
1281,BRAWN,3198.5,2748,901,4.1e-05
1282,FRANK,3198.5,2697,1003,0.005844
1283,RECUR,3198.0,2850,696,0.000244
1284,STILT,3197.5,2636,1123,2.6e-05
1285,HEAVE,3197.5,2656,1083,0.000164
1286,BIRTH,3197.5,2791,813,0.006395
1287,BEGIN,3196.5,2812,769,0.007946
1288,MIRTH,3196.5,2823,747,0.000272
1289,SHIRK,3196.0,2677,1038,7.6e-05
1290,PRIMO,3196.0,2796,800,9.4e-05
1291,BELCH,3193.5,2787,813,2.6e-05
1292,OBESE,3193.5,2780,827,0.00023
1293,SPELL,3191.0,2731,920,0.00111
1294,SPINY,3191.0,2572,1238,0.000109
1295,EXULT,3191.0,2858,666,3.8e-05
1296,LANKY,3190.5,2717,947,5.2e-05
1297,DRIFT,3190.0,2724,932,0.001573
1298,ENVOY,3189.0,2837,704,0.000325
1299,TROUT,3188.0,2691,994,0.001117
1300,ANVIL,3187.5,2893,589,0.000175
1301,TACIT,3186.0,2726,920,0.000287
1302,SEGUE,3185.5,2597,1177,1.2e-05
1303,TURBO,3185.5,2896,579,0.000209
1304,TASTY,3185.0,2667,1036,0.000149
1305,NEVER,3184.5,2756,857,0.041741
1306,PRISM,3184.5,2741,887,0.000433
1307,RIVER,3184.5,2742,885,0.023401
1308,OXIDE,3184.0,2778,812,0.002511
1309,ALLOY,3184.0,2710,948,0.001677
1310,FORTH,3183.5,2757,853,0.010122
1311,DEBUT,3183.5,2812,743,0.000299
1312,SLASH,3183.5,2594,1179,0.000233
1313,MICRO,3183.0,2897,572,0.001352
1314,FAVOR,3183.0,2767,832,0.005897
1315,SHALL,3182.0,2616,1132,0.095492
1316,STINK,3181.5,2680,1003,0.000115
1317,GOOEY,3180.5,2521,1319,2e-05
1318,SEIZE,3180.0,2523,1314,0.000838
1319,ADAGE,3179.0,2697,964,0.000108
1320,UNITY,3177.5,2733,889,0.003636
1321,ARMOR,3177.0,2771,812,0.000591
1322,CROUP,3177.0,2754,846,0.000111
1323,FEIGN,3176.0,2752,848,5.5e-05
1324,BERRY,3175.5,2630,1091,0.000987
1325,MERRY,3174.5,2662,1025,0.000849
1326,FRIAR,3174.0,2653,1042,0.000256
1327,ZONAL,3174.0,2806,736,0.000177
1328,GRIND,3172.0,2698,948,0.000332
1329,ALARM,3172.0,2753,838,0.001731
1330,LOGIN,3170.5,2810,721,9.9e-05
1331,AROMA,3170.5,2780,781,0.000233
1332,STOOL,3168.0,2682,972,0.000561
1333,HARSH,3167.0,2745,844,0.001139
1334,INCUR,3166.5,2931,471,0.000496
1335,BELOW,3166.5,2829,675,0.020031
1336,TAUNT,3164.5,2638,1053,0.000106
1337,VOCAL,3164.5,2817,695,0.000995
1338,PATCH,3162.5,2741,843,0.001135
1339,TIPSY,3162.0,2691,942,4.9e-05
1340,MERGE,3161.5,2657,1009,0.000474
1341,ELUDE,3160.0,2696,928,0.000113
1342,WAXEN,3160.0,2737,846,3.6e-05
1343,STILL,3158.5,2646,1025,0.048482
1344,BICEP,3158.0,2756,804,0
1345,GNASH,3155.0,2747,816,1e-05
1346,DEPTH,3154.5,2812,685,0.007163
1347,NASAL,3154.0,2785,738,0.000839
1348,GRASS,3153.5,2706,895,0.0041
1349,FLUME,3153.0,2658,990,0.000107
1350,GRAVY,3152.5,2604,1097,0.000146
1351,DUVET,3152.0,2694,916,2.4e-05
1352,RIGHT,3151.0,2824,654,0.059737
1353,SQUAT,3150.0,2675,950,0.000151
1354,AXION,3150.0,2809,682,0
1355,LORRY,3149.5,2628,1043,0.000152
1356,BRASS,3149.5,2673,953,0.001862
1357,JUICE,3149.5,2628,1043,0.001708
1358,SIGMA,3148.0,2766,764,0.000472
1359,SOOTY,3148.0,2453,1390,7.7e-05
1360,SWORD,3147.0,2687,920,0.002374
1361,THANK,3147.0,2700,894,0.006843
1362,TRUNK,3146.0,2708,876,0.001893
1363,AHEAD,3145.5,2775,741,0.004684
1364,COLOR,3145.5,2679,933,0.009718
1365,PSALM,3144.5,2811,667,0.000695
1366,DONUT,3144.0,2713,862,3.5e-05
1367,WORTH,3144.0,2744,800,0.008622
1368,STASH,3144.0,2616,1056,4.8e-05
1369,FREED,3143.5,2636,1015,0.000923
1370,ARBOR,3142.5,2739,807,0.000954
1371,BADLY,3142.0,2603,1078,0.001945
1372,QUAKE,3141.5,2646,991,9e-05
1373,BURLY,3141.5,2618,1047,0.000101
1374,MADLY,3141.0,2635,1012,0.000137
1375,PIXEL,3139.5,2726,827,0.000354
1376,HELLO,3139.0,2818,642,0.000734
1377,TRUST,3138.5,2636,1005,0.014088
1378,ISSUE,3138.0,2821,634,0.020211
1379,HEFTY,3138.0,2719,838,8.7e-05
1380,SALAD,3137.5,2607,1061,0.000682
1381,AGAPE,3136.5,2672,929,6.6e-05
1382,FETCH,3136.0,2749,774,0.00053
1383,PRONG,3136.0,2699,874,0.000102
1384,SPRIG,3136.0,2742,788,5.6e-05
1385,YACHT,3135.5,2812,647,0.000445
1386,SAUNA,3135.5,2596,1079,7.3e-05
1387,SHAKY,3135.0,2518,1234,0.000196
1388,MOUNT,3134.0,2641,986,0.003363
1389,SMELL,3132.5,2684,897,0.001724
1390,SPANK,3131.5,2618,1027,2.5e-05
1391,BIBLE,3130.0,2623,1014,0.00483
1392,CHORD,3126.5,2700,853,0.000551
1393,CAULK,3126.0,2655,942,2e-05
1394,CROWN,3125.5,2694,863,0.005259
1395,SUMAC,3125.0,2723,804,4.4e-05
1396,WRECK,3123.5,2729,789,0.000574
1397,NUDGE,3123.5,2726,795,6.9e-05
1398,JOIST,3123.5,2629,989,5.5e-05
1399,PARRY,3123.0,2562,1122,0.000325
1400,NOMAD,3122.5,2794,657,7.7e-05
1401,VOWEL,3121.5,2711,821,0.00061
1402,ETUDE,3120.5,2718,805,0.00012
1403,LURCH,3120.0,2759,722,7.5e-05
1404,IVORY,3120.0,2717,806,0.000774
1405,MEDIC,3119.0,2813,612,8e-05
1406,HARRY,3119.0,2594,1050,0.003338
1407,INGOT,3118.5,2832,573,0.000217
1408,RISKY,3118.5,2716,805,0.000441
1409,CLASS,3118.5,2663,911,0.027805
1410,WHERE,3117.5,2630,975,0.096883
1411,PLANK,3117.0,2646,942,0.000451
1412,WORLD,3117.0,2715,804,0.057666
1413,MAJOR,3117.0,2738,758,0.023923
1414,THROB,3116.5,2817,599,9.4e-05
1415,EMPTY,3114.0,2779,670,0.003789
1416,REVUE,3113.5,2664,899,0.000366
1417,TOPIC,3113.0,2776,674,0.002913
1418,STINT,3110.5,2539,1143,0.000121
1419,PORCH,3110.0,2675,870,0.000877
1420,LOCAL,3109.5,2740,739,0.034515
1421,PENCE,3109.5,2564,1091,0.000387
1422,BENCH,3109.0,2690,838,0.002002
1423,BORAX,3108.5,2716,785,0.000166
1424,CRYPT,3107.5,2709,797,0.000131
1425,RADII,3107.5,2781,653,0.000288
1426,TENTH,3107.5,2706,803,0.001906
1427,SENSE,3107.0,2439,1336,0.020013
1428,BISON,3107.0,2749,716,0.000182
1429,MIDGE,3106.5,2666,881,6.7e-05
1430,LOCUS,3106.0,2836,540,0.000701
1431,STRUT,3106.0,2636,940,0.000148
1432,HENCE,3105.5,2596,1019,0.008416
1433,PROWL,3105.5,2690,831,4.4e-05
1434,FROND,3103.5,2631,945,7e-05
1435,PROUD,3103.5,2678,851,0.002725
1436,SLICK,3103.0,2556,1094,0.000243
1437,DOZEN,3102.5,2678,849,0.002681
1438,FLOUT,3102.5,2646,913,3e-05
1439,TACKY,3101.0,2637,928,4.4e-05
1440,ABBEY,3101.0,2654,894,0.001013
1441,DETOX,3100.5,2799,603,2.4e-05
1442,GIVEN,3100.5,2694,813,0.055112
1443,POUTY,3100.0,2556,1088,8e-06
1444,BATCH,3099.5,2662,875,0.000877
1445,MATCH,3098.5,2694,809,0.00296
1446,EXERT,3097.0,2764,666,0.000859
1447,FERRY,3096.5,2570,1053,0.001181
1448,SPECK,3096.0,2663,866,0.000162
1449,QUAIL,3095.5,2682,827,0.000262
1450,POLKA,3095.0,2770,650,6.5e-05
1451,GHOST,3095.0,2632,926,0.001461
1452,WHIRL,3094.5,2696,797,0.000161
1453,SHEEP,3094.0,2564,1060,0.003661
1454,TUNIC,3093.0,2763,660,0.000183
1455,CANAL,3092.0,2614,956,0.004718
1456,EVADE,3091.0,2649,884,0.000327
1457,OFFER,3090.0,2788,604,0.010151
1458,DEFER,3089.5,2636,907,0.00038
1459,LINGO,3089.5,2810,559,5e-05
1460,SEVEN,3089.5,2538,1103,0.012593
1461,LIBEL,3089.5,2681,817,0.000564
1462,APING,3089.0,2744,690,1.8e-05
1463,LEECH,3089.0,2693,792,0.000171
1464,TULIP,3089.0,2759,660,0.000121
1465,HANDY,3088.5,2617,943,0.000629
1466,SHACK,3087.0,2548,1078,0.000193
1467,SUING,3085.5,2566,1039,0.000202
1468,TUTOR,3085.5,2691,789,0.000554
1469,VALID,3082.5,2715,735,0.004006
1470,AVOID,3079.0,2742,674,0.007731
1471,WOKEN,3078.5,2668,821,8.2e-05
1472,STOCK,3078.0,2604,948,0.018865
1473,SMITH,3077.5,2605,945,0.011632
1474,CROSS,3076.5,2619,915,0.014345
1475,SPEED,3076.5,2557,1039,0.009585
1476,WELCH,3075.0,2714,722,0.000483
1477,CHASM,3074.5,2644,861,0.000174
1478,VOGUE,3074.5,2628,893,0.000376
1479,SILKY,3074.5,2526,1097,0.000196
1480,FOAMY,3074.0,2498,1152,4e-05
1481,PESKY,3073.5,2633,881,2.7e-05
1482,SPICY,3073.0,2470,1206,0.000165
1483,DRINK,3070.5,2601,939,0.004007
1484,KNIFE,3070.0,2655,830,0.002012
1485,EDIFY,3069.5,2691,757,2.4e-05
1486,BLUNT,3068.5,2582,973,0.00065
1487,ELBOW,3067.5,2829,477,0.000854
1488,LAUGH,3067.5,2683,769,0.002147
1489,FANCY,3067.0,2522,1090,0.002052
1490,PRIOR,3067.0,2558,1018,0.013669
1491,NOTCH,3067.0,2710,714,0.000539
1492,LOYAL,3066.0,2710,712,0.001252
1493,JAUNT,3066.0,2604,924,3.3e-05
1494,UDDER,3065.0,2736,658,0.000102
1495,SMIRK,3064.0,2598,932,8.7e-05
1496,MANGO,3064.0,2723,682,0.000181
1497,STICK,3063.5,2578,971,0.002262
1498,SIGHT,3063.0,2606,914,0.006069
1499,DROLL,3062.0,2593,938,6.6e-05
1500,BRISK,3061.0,2566,990,0.000332
1501,JOINT,3060.0,2560,1000,0.011641
1502,MARRY,3059.0,2515,1088,0.002076
1503,BRING,3058.5,2594,929,0.01413
1504,TOUCH,3058.0,2618,880,0.005079
1505,DROOL,3057.0,2603,908,2.4e-05
1506,SWAMI,3057.0,2660,794,0.000137
1507,QUOTA,3056.5,2730,653,0.000958
1508,CHIRP,3056.0,2649,814,5.6e-05
1509,CHURN,3055.5,2662,787,0.000123
1510,CATTY,3054.0,2496,1116,1.9e-05
1511,BLANK,3054.0,2567,974,0.002185
1512,CLAMP,3054.0,2640,828,0.00045
1513,LOFTY,3053.0,2606,894,0.000806
1514,SPAWN,3052.5,2609,887,0.00018
1515,HELIX,3052.0,2758,588,0.000293
1516,DISCO,3051.0,2751,600,0.000109
1517,FLUKE,3050.5,2562,977,8e-05
1518,SMALL,3050.0,2537,1026,0.049786
1519,COULD,3050.0,2589,922,0.108877
1520,TENET,3050.0,2501,1098,0.000136
1521,MINTY,3049.0,2575,948,2.3e-05
1522,CACTI,3048.0,2694,708,6.1e-05
1523,DRILL,3047.5,2567,961,0.001709
1524,UPPER,3047.5,2707,681,0.012443
1525,THEME,3047.0,2567,960,0.002981
1526,THROW,3046.5,2744,605,0.002851
1527,GROWL,3046.5,2644,805,0.00014
1528,STUDY,3046.0,2526,1040,0.039294
1529,GOURD,3045.5,2632,827,0.000104
1530,CANON,3045.5,2595,901,0.001168
1531,ENJOY,3045.0,2716,658,0.003938
1532,AMONG,3045.0,2723,644,0.038164
1533,SHIFT,3044.5,2513,1063,0.004662
1534,WOVEN,3043.0,2614,858,0.000793
1535,ERROR,3042.0,2622,840,0.009987
1536,BALMY,3041.5,2531,1021,7.7e-05
1537,SLUNG,3041.5,2565,953,0.000166
1538,DEUCE,3041.5,2497,1089,7e-05
1539,WRACK,3041.0,2582,918,2.4e-05
1540,MECCA,3040.5,2732,617,0.000267
1541,PETTY,3040.0,2542,996,0.001089
1542,FLASK,3038.5,2576,925,0.000628
1543,CHALK,3037.5,2576,923,0.0007
1544,BAYOU,3035.5,2716,639,0.000248
1545,IMBUE,3035.0,2719,632,3.2e-05
1546,GRIMY,3034.0,2494,1080,7e-05
1547,EKING,3033.5,2748,571,1.5e-05
1548,GAMUT,3033.5,2626,815,0.000119
1549,SWELL,3030.5,2579,903,0.000663
1550,TRYST,3030.5,2596,869,3.2e-05
1551,ELEGY,3029.5,2585,889,0.000138
1552,SCAMP,3029.5,2612,835,3e-05
1553,TRUCK,3028.0,2606,844,0.00359
1554,CLING,3027.5,2584,887,0.000348
1555,ENDOW,3027.5,2836,383,0.00012
1556,ARROW,3025.5,2666,719,0.001341
1557,TROOP,3023.5,2600,847,0.000643
1558,ADMIN,3022.5,2768,509,0.000452
1559,DATUM,3022.0,2697,650,0.000321
1560,EXILE,3021.0,2553,936,0.001019
1561,ROUGH,3020.0,2639,762,0.003283
1562,WEAVE,3020.0,2472,1096,0.00033
1563,GOUGE,3019.5,2491,1057,6.3e-05
1564,SCUBA,3019.5,2691,657,8.2e-05
1565,LOGIC,3019.0,2708,622,0.003336
1566,CYCLE,3019.0,2589,860,0.005338
1567,TRUSS,3018.0,2624,788,0.000271
1568,BUTTE,3018.0,2503,1030,0.000342
1569,VENOM,3016.5,2719,595,0.000225
1570,ILIAC,3013.5,2667,693,0.000204
1571,EVERY,3013.0,2624,778,0.052408
1572,SYRUP,3013.0,2669,688,0.000567
1573,LILAC,3010.5,2714,593,0.000163
1574,SYNOD,3010.0,2623,774,0.00052
1575,CLOUD,3009.5,2589,841,0.002574
1576,BLESS,3008.5,2630,757,0.000918
1577,BRUSH,3007.5,2551,913,0.001892
1578,DROWN,3006.0,2618,776,0.000245
1579,STOMP,3003.5,2599,809,4e-05
1580,NEEDY,3003.0,2559,888,0.000514
1581,QUEER,3002.5,2545,915,0.000569
1582,STUNG,3002.0,2587,830,0.0002
1583,QUASI,3002.0,2654,696,0.001091
1584,MIDST,3001.5,2598,807,0.001875
1585,ROCKY,3000.5,2571,859,0.001662
1586,GUSTO,2999.5,2711,577,8.2e-05
1587,BLEED,2999.0,2506,986,0.000286
1588,KNEEL,2998.5,2620,757,0.000186
1589,SCRUM,2998.0,2652,692,3.9e-05
1590,CRIMP,2997.5,2570,855,5.1e-05
1591,BRINK,2997.5,2497,1001,0.000356
1592,SILLY,2997.0,2395,1204,0.000825
1593,NOBLY,2996.0,2547,898,0.000185
1594,SOOTH,2995.5,2414,1163,7.3e-05
1595,ANNOY,2995.0,2565,860,0.000141
1596,HYMEN,2992.0,2692,600,5.6e-05
1597,AMPLY,2990.5,2610,761,0.000462
1598,LEDGE,2989.5,2539,901,0.000426
1599,GROUP,2988.5,2607,763,0.039027
1600,SNOWY,2988.0,2446,1084,0.00028
1601,SCOWL,2987.0,2573,828,9e-05
1602,ATTIC,2984.5,2726,517,0.000428
1603,BEGET,2983.0,2457,1052,8.3e-05
1604,STOUT,2983.0,2473,1020,0.000938
1605,SHOOT,2982.5,2414,1137,0.001605
1606,FRISK,2982.0,2506,952,3.5e-05
1607,BIRCH,2982.0,2570,824,0.000643
1608,SHRUG,2981.5,2584,795,0.0002
1609,WATCH,2981.0,2589,784,0.005303
1610,SLUNK,2980.5,2468,1025,3.7e-05
1611,RUMBA,2980.0,2761,438,1.4e-05
1612,VERGE,2979.5,2507,945,0.000413
1613,GRILL,2978.5,2496,965,0.000271
1614,OPTIC,2977.0,2776,402,0.000758
1615,BELLY,2977.0,2451,1052,0.000879
1616,TEDDY,2977.0,2528,898,0.000284
1617,WAGON,2975.5,2618,715,0.001321
1618,MACHO,2975.5,2699,553,7.5e-05
1619,FLANK,2975.0,2507,936,0.000631
1620,DOING,2974.5,2535,879,0.015094
1621,TWANG,2974.0,2613,722,3.4e-05
1622,WOMAN,2974.0,2617,714,0.017971
1623,MOTOR,2973.5,2553,841,0.009718
1624,EMBER,2972.0,2624,696,8e-05
1625,WEIGH,2969.0,2568,802,0.000953
1626,BEGUN,2968.5,2622,693,0.003975
1627,FENCE,2967.5,2425,1085,0.00158
1628,PASTA,2967.5,2604,727,0.000271
1629,HUMOR,2967.5,2638,659,0.00118
1630,CLINK,2966.5,2487,959,4.6e-05
1631,MOCHA,2965.5,2699,533,4e-05
1632,DUSTY,2965.5,2526,879,0.000484
1633,COACH,2965.0,2430,1070,0.001647
1634,VIRUS,2964.5,2702,525,0.002935
1635,WORDY,2964.5,2486,957,3.9e-05
1636,BIGOT,2963.0,2550,826,5.5e-05
1637,MONTH,2961.5,2562,799,0.014783
1638,MANGY,2961.0,2467,988,2.1e-05
1639,BLOND,2959.0,2501,916,0.00039
1640,DROSS,2957.0,2543,828,7.9e-05
1641,GAUDY,2955.5,2447,1017,0.000119
1642,SMACK,2955.0,2469,972,0.000138
1643,WRONG,2954.5,2547,815,0.008281
1644,JERKY,2954.5,2533,843,7.5e-05
1645,TRUMP,2953.5,2601,705,0.000278
1646,PIQUE,2952.5,2529,847,6.5e-05
1647,LIGHT,2952.0,2634,636,0.030858
1648,YOUTH,2951.0,2588,726,0.006791
1649,DOWRY,2951.0,2486,930,0.000189
1650,FLAIL,2951.0,2474,954,4.9e-05
1651,SCRUB,2950.5,2620,661,0.000372
1652,TOPAZ,2950.5,2625,651,7.7e-05
1653,BLIND,2944.5,2475,939,0.003498
1654,BLEEP,2943.0,2481,924,1.1e-05
1655,THONG,2942.5,2563,759,7.7e-05
1656,PRICK,2942.5,2474,937,0.00017
1657,DONOR,2941.5,2506,871,0.001262
1658,TABOO,2941.5,2592,699,0.000209
1659,CROWD,2941.5,2516,851,0.002887
1660,STUNK,2941.0,2490,902,9e-06
1661,WRING,2940.0,2521,838,8.1e-05
1662,BASAL,2940.0,2503,874,0.00152
1663,FLECK,2939.5,2552,775,5.3e-05
1664,EVENT,2937.5,2588,699,0.009489
1665,GROWN,2937.0,2547,780,0.005739
1666,GAFFE,2936.5,2486,901,1e-05
1667,BLACK,2936.0,2465,942,0.022598
1668,CRACK,2935.0,2418,1034,0.001726
1669,DALLY,2934.5,2408,1053,0.00011
1670,GECKO,2934.5,2672,525,2.3e-05
1671,TOXIN,2934.0,2570,728,0.00042
1672,LARVA,2934.0,2603,662,0.000474
1673,ROBOT,2933.5,2521,825,0.000608
1674,SHRUB,2933.5,2551,765,0.000432
1675,BROWN,2933.0,2514,838,0.01304
1676,CANNY,2931.5,2339,1185,5.7e-05
1677,AWAIT,2931.5,2481,901,0.000595
1678,PRIVY,2931.5,2390,1083,0.000856
1679,UMBRA,2931.0,2761,340,3e-05
1680,GLASS,2930.0,2516,828,0.009774
1681,MAGIC,2928.5,2595,667,0.00219
1682,CHILD,2928.0,2484,888,0.025042
1683,THING,2928.0,2537,782,0.021031
1684,VIGOR,2927.5,2600,655,0.000606
1685,HONOR,2927.5,2513,829,0.004434
1686,FATAL,2926.5,2493,867,0.002192
1687,FEWER,2925.0,2459,932,0.002622
1688,PATTY,2924.5,2395,1059,0.000194
1689,SIXTY,2923.5,2383,1081,0.003726
1690,WHELP,2923.5,2613,621,2.2e-05
1691,UNFED,2923.5,2633,581,1.5e-05
1692,THRUM,2923.0,2633,580,1.8e-05
1693,AGLOW,2921.0,2715,412,4.2e-05
1694,ENNUI,2920.5,2726,389,5.6e-05
1695,AFOOT,2920.0,2532,776,0.0001
1696,INPUT,2918.5,2662,513,0.005152
1697,SLOSH,2918.0,2360,1116,1.3e-05
1698,PENNY,2917.5,2385,1065,0.001031
1699,RABBI,2916.0,2666,500,0.000612
1700,INDEX,2915.0,2654,522,0.010493
1701,BONUS,2912.5,2559,707,0.001086
1702,ANNEX,2912.0,2567,690,0.00097
1703,UNWED,2911.0,2620,582,4.3e-05
1704,BUDGE,2909.5,2444,931,0.000153
1705,KOALA,2909.0,2494,830,2e-05
1706,ROWDY,2907.5,2486,843,6.9e-05
1707,AWAKE,2906.5,2423,967,0.001049
1708,TYING,2906.0,2576,660,0.000397
1709,FLAKY,2905.0,2375,1060,4.9e-05
1710,CHESS,2905.0,2542,726,0.000476
1711,FILTH,2903.0,2541,724,0.000249
1712,CLOWN,2902.0,2504,796,0.000239
1713,FLOOR,2900.0,2439,922,0.009808
1714,BANAL,2899.5,2434,931,8.6e-05
1715,GODLY,2899.5,2402,995,0.000265
1716,USUAL,2899.5,2634,531,0.008136
1717,DODGE,2897.5,2416,963,0.00073
1718,GUSTY,2896.5,2455,883,3.3e-05
1719,FRILL,2895.5,2403,985,3.5e-05
1720,MORPH,2895.0,2527,736,5.7e-05
1721,PHONY,2895.0,2358,1074,9.2e-05
1722,EPOXY,2894.5,2523,743,0.000325
1723,FEVER,2891.5,2414,955,0.003217
1724,MUSTY,2891.5,2454,875,9.6e-05
1725,RAZOR,2890.0,2508,764,0.000318
1726,HUMAN,2888.5,2585,607,0.031521
1727,GROSS,2888.0,2472,832,0.006647
1728,QUILT,2887.5,2443,889,0.000227
1729,APHID,2887.0,2644,486,0.000133
1730,DRAMA,2885.5,2478,815,0.002492
1731,MOUTH,2883.5,2470,827,0.008085
1732,JOUST,2883.0,2439,888,1.9e-05
1733,ALOOF,2880.5,2510,741,0.000248
1734,FREER,2880.5,2326,1109,0.00026
1735,BRICK,2879.5,2395,969,0.002624
1736,ANNUL,2878.5,2578,601,0.000146
1737,WHEEL,2878.0,2440,876,0.003664
1738,SULKY,2876.5,2336,1081,6.9e-05
1739,JUNTA,2876.0,2604,544,0.000178
1740,CATCH,2875.0,2425,900,0.003408
1741,STOOD,2874.5,2407,935,0.009056
1742,TOUGH,2874.0,2471,806,0.001535
1743,PITHY,2873.5,2451,845,5.7e-05
1744,SAPPY,2872.0,2302,1140,1.7e-05
1745,WHARF,2871.0,2517,708,0.000676
1746,ENEMY,2871.0,2487,768,0.006623
1747,RIGOR,2870.5,2512,717,0.000189
1748,STUNT,2870.0,2349,1042,0.000125
1749,THINK,2867.0,2440,854,0.043532
1750,MOLDY,2866.5,2401,931,3.9e-05
1751,PIVOT,2866.0,2478,776,0.000388
1752,LUCID,2865.0,2563,604,0.000262
1753,BOOST,2862.5,2303,1119,0.000598
1754,BATTY,2861.5,2316,1091,3.7e-05
1755,DITCH,2861.0,2506,710,0.000889
1756,SHOWN,2860.5,2407,907,0.026565
1757,SWEEP,2860.0,2380,960,0.00093
1758,BASIS,2859.5,2484,751,0.021556
1759,SLOOP,2858.0,2360,996,0.000188
1760,TWEED,2858.0,2455,806,0.000207
1761,HYDRO,2857.0,2670,374,0.000599
1762,FLACK,2857.0,2405,904,4.6e-05
1763,AXIOM,2856.0,2559,594,0.000261
1764,FROWN,2854.0,2454,800,0.000327
1765,DELVE,2853.5,2388,931,8.8e-05
1766,BOTCH,2853.0,2428,850,1.2e-05
1767,LYING,2853.0,2554,598,0.004177
1768,MANIA,2851.5,2467,769,0.000261
1769,PITCH,2851.0,2481,740,0.001908
1770,AUGUR,2849.0,2506,686,5.3e-05
1771,PLUSH,2847.0,2440,814,0.000124
1772,DOUBT,2847.0,2431,832,0.011503
1773,MINUS,2846.5,2565,563,0.000992
1774,SHOWY,2845.5,2275,1141,0.000146
1775,LEGGY,2841.5,2424,835,1.4e-05
1776,AMISS,2841.5,2516,651,0.000199
1777,HAVOC,2841.5,2549,585,0.000246
1778,AGAIN,2840.5,2468,745,0.039001
1779,VENUE,2839.5,2377,925,0.00058
1780,MORON,2839.5,2434,811,5e-05
1781,GUILD,2839.0,2416,846,0.000721
1782,DOGMA,2839.0,2545,588,0.000335
1783,SPOOL,2838.0,2360,956,0.000146
1784,BUILD,2835.0,2383,904,0.006467
1785,USING,2835.0,2566,538,0.029605
1786,KRILL,2834.0,2399,870,4.5e-05
